"facility_id","name","address","city","state","zip_code","county","telephone","hospital_type","hospital_ownership","emergency_services","bed_count"
"390102","UPMC ST MARGARET","815 FREEPORT ROAD","PITTSBURGH","Pennsylvania","15215","ALLEGHENY","(412) 784-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","384"
"390104","UPMC KANE","4372 ROUTE 6","KANE","Pennsylvania","16735","MC KEAN","(814) 837-8585","Acute Care Hospitals","Voluntary non-profit - Private","Yes","158"
"390107","UPMC PASSAVANT","9100 BABCOCK BOULEVARD","PITTSBURGH","Pennsylvania","15237","ALLEGHENY","(412) 367-6700","Acute Care Hospitals","Voluntary non-profit - Private","Yes","224"
"390110","CONEMAUGH MEMORIAL MEDICAL CENTER","1086 FRANKLIN STREET","JOHNSTOWN","Pennsylvania","15905","CAMBRIA","(814) 534-9000","Acute Care Hospitals","Proprietary","Yes","453"
"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","34TH & SPRUCE STS","PHILADELPHIA","Pennsylvania","19104","PHILADELPHIA","(215) 662-3227","Acute Care Hospitals","Voluntary non-profit - Private","Yes","372"
"390112","CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER","600 SOMERSET AVENUE","WINDBER","Pennsylvania","15963","SOMERSET","(814) 467-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","206"
"390113","MEADVILLE MEDICAL CENTER","751 LIBERTY STREET","MEADVILLE","Pennsylvania","16335","CRAWFORD","(814) 333-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","398"
"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","300 HALKET STREET","PITTSBURGH","Pennsylvania","15213","ALLEGHENY","(412) 641-4010","Acute Care Hospitals","Voluntary non-profit - Other","Yes","344"
"390115","JEFFERSON HEALTH- NORTHEAST","10800 KNIGHTS ROAD","PHILADELPHIA","Pennsylvania","19114","PHILADELPHIA","(215) 612-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","435"
"390116","SUBURBAN COMMUNITY HOSPITAL","2701 DEKALB PIKE","NORRISTOWN","Pennsylvania","19401","MONTGOMERY","(215) 278-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","346"
"390117","UPMC BEDFORD MEMORIAL","10455 LINCOLN HIGHWAY","EVERETT","Pennsylvania","15537","BEDFORD","(814) 623-6161","Acute Care Hospitals","Voluntary non-profit - Private","Yes","107"
"390119","MOSES TAYLOR HOSPITAL","700 QUINCY AVENUE","SCRANTON","Pennsylvania","18510","LACKAWANNA","(570) 340-2100","Acute Care Hospitals","Proprietary","Yes","240"
"390123","POTTSTOWN HOSPITAL","1600 EAST HIGH STREET","POTTSTOWN","Pennsylvania","19464","MONTGOMERY","(610) 327-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","461"
"390125","WAYNE MEMORIAL HOSPITAL","601 PARK STREET","HONESDALE","Pennsylvania","18431","WAYNE","(570) 253-8100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","107"
"390127","PHOENIXVILLE HOSPITAL","140 NUTT ROAD","PHOENIXVILLE","Pennsylvania","19460","CHESTER","(610) 983-1000","Acute Care Hospitals","Proprietary","Yes","451"
"39012F","VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR","UNIVERSITY DRIVE","PITTSBURGH","Pennsylvania","15240","ALLEGHENY","(412) 688-6100","Acute Care - Veterans Administration","Veterans Health Administration","Yes","193"
"390133","LEHIGH VALLEY HOSPITAL","1200 SOUTH CEDAR CREST BOULEVARD","ALLENTOWN","Pennsylvania","18103","LEHIGH","(610) 402-8000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","420"
"390137","WILKES-BARRE GENERAL HOSPITAL","575 NORTH RIVER STREET","WILKES-BARRE","Pennsylvania","18764","LUZERNE","(570) 829-8111","Acute Care Hospitals","Proprietary","Yes","138"
"390138","WELLSPAN WAYNESBORO HOSPITAL","501 EAST MAIN ST","WAYNESBORO","Pennsylvania","17268","FRANKLIN","(717) 765-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","180"
"390139","BRYN MAWR HOSPITAL","130 SOUTH BRYN MAWR AVE","BRYN MAWR","Pennsylvania","19010","MONTGOMERY","(610) 526-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","286"
"39013F","WILKES BARRE VA MEDICAL CENTER","1111 EAST END BOULEVARD","WILKES-BARRE","Pennsylvania","18711","LUZERNE","(570) 824-3521","Acute Care - Veterans Administration","Veterans Health Administration","Yes","183"
"390142","ALBERT EINSTEIN MEDICAL CENTER","5501 OLD YORK ROAD","PHILADELPHIA","Pennsylvania","19141","PHILADELPHIA","(215) 456-6090","Acute Care Hospitals","Voluntary non-profit - Other","Yes","187"
"390145","EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL","532 WEST PITTSBURGH STREET","GREENSBURG","Pennsylvania","15601","WESTMORELAND","(724) 832-4000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","341"
"390146","WARREN GENERAL HOSPITAL","TWO CRESCENT PARK WEST","WARREN","Pennsylvania","16365","WARREN","(814) 723-3300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","441"
"390147","PENN HIGHLANDS MON VALLEY","1163 county CLUB ROAD","MONONGAHELA","Pennsylvania","15063","WASHINGTON","(724) 258-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","192"
"390150","WASHINGTON HEALTH SYSTEM GREENE","350 BONAR AVENUE","WAYNESBURG","Pennsylvania","15370","GREENE","(724) 627-2602","Acute Care Hospitals","Voluntary non-profit - Private","Yes","185"
"390151","WELLSPAN CHAMBERSBURG HOSPITAL","112 NORTH SEVENTH STREET","CHAMBERSBURG","Pennsylvania","17201","FRANKLIN","(717) 267-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","143"
"390153","PAOLI HOSPITAL","255 WEST LANCASTER AVENUE","PAOLI","Pennsylvania","19301","CHESTER","(610) 648-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","236"
"390156","MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD","1500 LANSDOWNE  AVE","DARBY","Pennsylvania","19023","DELAWARE","(215) 237-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","173"
"390157","HERITAGE VALLEY KENNEDY","25 HECKEL ROAD","MCKEES ROCKS","Pennsylvania","15136","ALLEGHENY","(412) 777-6161","Acute Care Hospitals","Voluntary non-profit - Private","Yes","135"
"390160","CANONSBURG GENERAL HOSPITAL","100 MEDICAL BOULEVARD","CANONSBURG","Pennsylvania","15317","WASHINGTON","(724) 873-5892","Acute Care Hospitals","Voluntary non-profit - Other","Yes","200"
"390162","ST LUKE'S HOSPITAL - EASTON CAMPUS","250 SOUTH 21ST STREET","EASTON","Pennsylvania","18042","NORTHAMPTON","(610) 250-4076","Acute Care Hospitals","Voluntary non-profit - Private","Yes","255"
"390163","ACMH HOSPITAL","ONE NOLTE DRIVE","KITTANNING","Pennsylvania","16201","ARMSTRONG","(724) 543-8500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","354"
"390164","UPMC PRESBYTERIAN SHADYSIDE","200 LOTHROP STREET","PITTSBURGH","Pennsylvania","15213","ALLEGHENY","(412) 647-8788","Acute Care Hospitals","Voluntary non-profit - Private","Yes","270"
"390168","BUTLER MEMORIAL HOSPITAL","ONE HOSPITAL WAY","BUTLER","Pennsylvania","16001","BUTLER","(724) 283-6666","Acute Care Hospitals","Voluntary non-profit - Private","Yes","315"
"390173","INDIANA REGIONAL MEDICAL CENTER","835 HOSPITAL ROAD","INDIANA","Pennsylvania","15701","INDIANA","(724) 357-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","269"
"390174","THOMAS JEFFERSON UNIVERSITY HOSPITAL","111 SOUTH 11TH STREET","PHILADELPHIA","Pennsylvania","19107","PHILADELPHIA","(215) 955-6000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","351"
"390178","UPMC HORIZON","110 NORTH MAIN STREET","GREENVILLE","Pennsylvania","16125","MERCER","(724) 588-2100","Acute Care Hospitals","Voluntary non-profit - Private","Yes","459"
"390179","CHESTER COUNTY HOSPITAL","701 EAST MARSHALL STREET","WEST CHESTER","Pennsylvania","19380","CHESTER","(610) 431-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","421"
"390180","CROZER CHESTER MEDICAL CENTER","ONE MEDICAL CENTER BOULEVARD","UPLAND","Pennsylvania","19013","DELAWARE","(610) 447-2000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","154"
"390183","ST LUKE'S MINERS MEMORIAL HOSPITAL","360 W RUDDLE STREET","COALDALE","Pennsylvania","18218","SCHUYLKILL","(570) 645-2131","Acute Care Hospitals","Voluntary non-profit - Private","Yes","190"
"390184","PENN HIGHLANDS CONNELLSVILLE","401 EAST MURPHY AVENUE","CONNELLSVILLE","Pennsylvania","15425","FAYETTE","(724) 628-1500","Acute Care Hospitals","Voluntary non-profit - Private","Yes","377"
"390185","LEHIGH VALLEY HOSPITAL - HAZLETON","700 EAST BROAD STREET","HAZLETON","Pennsylvania","18201","LUZERNE","(570) 501-4000","Acute Care Hospitals","Government - Local","Yes","200"
"390195","MAIN LINE HOSPITAL LANKENAU","100 LANCASTER AVE","WYNNEWOOD","Pennsylvania","19096","MONTGOMERY","(610) 645-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","254"
"390198","MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","ERIE","Pennsylvania","16509","ERIE","(814) 864-4031","Acute Care Hospitals","Voluntary non-profit - Private","Yes","476"
"390199","PUNXSUTAWNEY AREA HOSPITAL","81 HILLCREST DRIVE","PUNXSUTAWNEY","Pennsylvania","15767","JEFFERSON","(814) 938-1800","Acute Care Hospitals","Voluntary non-profit - Private","Yes","448"
"390201","LEHIGH VALLEY HOSPITAL - POCONO","206 EAST BROWN STREET","EAST STROUDSBURG","Pennsylvania","18301","MONROE","(570) 421-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","463"
"390203","DOYLESTOWN HOSPITAL","595 WEST STATE ST","DOYLESTOWN","Pennsylvania","18901","BUCKS","(215) 345-2200","Acute Care Hospitals","Voluntary non-profit - Private","Yes","240"
"390204","NAZARETH HOSPITAL","2601 HOLME AVE","PHILADELPHIA","Pennsylvania","19152","PHILADELPHIA","(215) 335-6000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","272"
"390211","SHARON REGIONAL HEALTH SYSTEM","740 EAST STATE STREET","SHARON","Pennsylvania","16146","MERCER","(724) 983-3911","Acute Care Hospitals","Proprietary","Yes","109"
"390217","EXCELA HEALTH - FRICK HOSPITAL","508 SOUTH CHURCH STREET","MOUNT PLEASANT","Pennsylvania","15666","WESTMORELAND","(724) 547-1500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","327"
"390219","EXCELA HEALTH LATROBE HOSPITAL","ONE MELLON WAY","LATROBE","Pennsylvania","15650","WESTMORELAND","(724) 537-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","364"
"390222","RIDDLE MEMORIAL HOSPITAL","1068 WEST BALTIMORE PIKE","MEDIA","Pennsylvania","19063","DELAWARE","(610) 566-9400","Acute Care Hospitals","Voluntary non-profit - Private","Yes","347"
"390223","PENN PRESBYTERIAN MEDICAL CENTER","51 NORTH 39TH STREET","PHILADELPHIA","Pennsylvania","19104","PHILADELPHIA","(215) 662-8000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","346"
"390225","WELLSPAN EPHRATA COMMUNITY HOSPITAL","169 MARTIN AVENUE","EPHRATA","Pennsylvania","17522","LANCASTER","(717) 733-0311","Acute Care Hospitals","Voluntary non-profit - Other","Yes","254"
"390226","PENNSYLVANIA HOSPITAL","800 SPRUCE STREET","PHILADELPHIA","Pennsylvania","19107","PHILADELPHIA","(215) 829-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","133"
"390228","ST CLAIR HOSPITAL","1000 BOWER HILL ROAD","PITTSBURGH","Pennsylvania","15243","ALLEGHENY","(412) 942-4000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","228"
"390231","ABINGTON MEMORIAL HOSPITAL","1200 OLD YORK ROAD","ABINGTON","Pennsylvania","19001","MONTGOMERY","(215) 481-2000","Acute Care Hospitals","Proprietary","Yes","259"
"390233","UPMC HANOVER","300 HIGHLAND AVE","HANOVER","Pennsylvania","17331","YORK","(717) 637-3711","Acute Care Hospitals","Voluntary non-profit - Private","Yes","188"
"390237","REGIONAL HOSPITAL OF SCRANTON","746 JEFFERSON AVENUE","SCRANTON","Pennsylvania","18501","LACKAWANNA","(570) 348-7100","Acute Care Hospitals","Proprietary","Yes","192"
"390256","MILTON S HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","Pennsylvania","17033","DAUPHIN","(717) 531-8521","Acute Care Hospitals","Voluntary non-profit - Private","Yes","426"
"390258","ST MARY MEDICAL CENTER","LANGHORNE-NEWTOWN RD","LANGHORNE","Pennsylvania","19047","BUCKS","(215) 750-2003","Acute Care Hospitals","Voluntary non-profit - Private","Yes","340"
"390265","JEFFERSON HOSPITAL","565 COAL VALLEY ROAD","JEFFERSON HILLS","Pennsylvania","15025","ALLEGHENY","(412) 469-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","422"
"390266","GROVE CITY MEDICAL CENTER","631 NORTH BROAD STREET EXT.","GROVE CITY","Pennsylvania","16127","MERCER","(724) 450-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","216"
"390267","FORBES HOSPITAL","2570 HAYMAKER ROAD","MONROEVILLE","Pennsylvania","15146","ALLEGHENY","(412) 858-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","193"
"390268","MOUNT NITTANY MEDICAL CENTER","1800 EAST PARK AVE","STATE COLLEGE","Pennsylvania","16803","CENTRE","(814) 231-7000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","262"
"390270","GEISINGER WYOMING VALLEY MEDICAL CENTER","1000 EAST MOUNTAIN BOULEVARD","WILKES BARRE","Pennsylvania","18711","LUZERNE","(570) 826-7300","Acute Care Hospitals","Voluntary non-profit - Private","Yes","198"
"390272","VALLEY FORGE MEDICAL CENTER AND HOSPITAL","1033 WEST GERMANTOWN PIKE","NORRISTOWN","Pennsylvania","19403","MONTGOMERY","(610) 539-8500","Acute Care Hospitals","Proprietary","No","212"
"390278","EAGLEVILLE HOSPITAL","100 EAGLEVILLE RD","EAGLEVILLE","Pennsylvania","19408","MONTGOMERY","(215) 539-6000","Acute Care Hospitals","Voluntary non-profit - Private","No","458"
"390304","ROXBOROUGH MEMORIAL HOSPITAL","5800 RIDGE AVE","PHILADELPHIA","Pennsylvania","19128","PHILADELPHIA","(215) 483-9900","Acute Care Hospitals","Proprietary","Yes","190"
"390307","EDGEWOOD SURGICAL HOSPITAL","239 EDGEWOOD DRIVE EXTENSION","TRANSFER","Pennsylvania","16154","MERCER","(724) 646-0400","Acute Care Hospitals","Physician","No","445"
"390316","SURGICAL INSTITUTE OF READING","2752 CENTURY BOULEVARD","WYOMISSING","Pennsylvania","19610","BERKS","(717) 999-9999","Acute Care Hospitals","Physician","No","305"
"390322","ROTHMAN ORTHOPAEDIC SPECIALTY HOSPITAL","3300 TILLMAN DRIVE","BENSALEM","Pennsylvania","19020","BUCKS","(215) 244-7400","Acute Care Hospitals","Proprietary","No","116"
"390323","ADVANCED SURGICAL HOSPITAL","100 TRICH DRIVE","WASHINGTON","Pennsylvania","15301","WASHINGTON","(724) 884-0710","Acute Care Hospitals","Physician","No","373"
"390324","PHYSICIANS CARE SURGICAL HOSPITAL","454 ENTERPRISE DRIVE","ROYERSFORD","Pennsylvania","19468","MONTGOMERY","(610) 495-4793","Acute Care Hospitals","Physician","No","272"
"390325","OSS ORTHOPAEDIC HOSPITAL","1861 POWDER MILL RD","YORK","Pennsylvania","17402","YORK","(717) 718-2000","Acute Care Hospitals","Proprietary","No","215"
"390326","ST LUKE'S HOSPITAL - ANDERSON CAMPUS","1872 ST LUKE'S BLVD","EASTON","Pennsylvania","18045","NORTHAMPTON","(484) 503-3000","Acute Care Hospitals","Voluntary non-profit - Private","No","448"
"390327","WELLSPAN SURGERY AND REHABILITATION HOSPITAL","55 MONUMENT ROAD","YORK","Pennsylvania","17403","YORK","(717) 812-6100","Acute Care Hospitals","Voluntary non-profit - Private","No","280"
"390328","UPMC EAST","2775 MOSSIDE BOULEVARD","MONROEVILLE","Pennsylvania","15146","ALLEGHENY","(412) 357-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","190"
"390329","EINSTEIN MEDICAL CENTER MONTGOMERY","559 WEST GERMANTOWN PIKE","EAST NORRITON","Pennsylvania","19403","MONTGOMERY","(484) 662-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","181"
"390330","ST LUKE'S HOSPITAL - MONROE CAMPUS","100 ST LUKE'S LANE","STROUDSBURG","Pennsylvania","18360","MONROE","(272) 212-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","423"
"390331","WILLS EYE HOSPITAL","840 WALNUT STREET","PHILADELPHIA","Pennsylvania","19107","PHILADELPHIA","(215) 440-3100","Acute Care Hospitals","Voluntary non-profit - Private","No","213"
"390332","GEISINGER ST. LUKE'S  HOSPITAL","100 PARAMOUNT BOULEVARD","ORWIGSBURG","Pennsylvania","17961","SCHUYLKILL","(272) 639-4990","Acute Care Hospitals","Voluntary non-profit - Private","No","356"
"390334","AHN WEXFORD HOSPITAL","12351 PERRY HIGHWAY","WEXFORD","Pennsylvania","15090","ALLEGHENY","(412) 295-3319","Acute Care Hospitals","Voluntary non-profit - Private","Yes","253"
"390335","ST LUKE'S HOSPITAL - CARBON CAMPUS","500 ST LUKE'S DRIVE","LEHIGHTON","Pennsylvania","18235","CARBON","(610) 377-7001","Acute Care Hospitals","Voluntary non-profit - Private","Yes","464"
"390336","PENN STATE HEALTH HAMPDEN MEDICAL CENTER","2200 GOOD HOPE ROAD","ENOLA","Pennsylvania","17025","CUMBERLAND","(717) 981-9000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","215"
"390337","GEISINGER MEDICAL CENTER MUNCY","255 ROUTE 220 HIGHWAY","MUNCY","Pennsylvania","17756","LYCOMING","(570) 308-2475","Acute Care Hospitals","Voluntary non-profit - Private","Yes","442"
"390338","LEHIGH VALLEY HOSPITAL - DICKSON CITY","330 MAIN STREET","DICKSON CITY","Pennsylvania","18519","LACKAWANNA","(570) 330-5000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","365"
"390339","PENN STATE HEALTH LANCASTER MEDICAL CENTER","2160 STATE ROAD","LANCASTER","Pennsylvania","17601","LANCASTER","(223) 287-9000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","414"
"391300","GEISINGER JERSEY SHORE HOSPITAL","1020 THOMPSON STREET","JERSEY SHORE","Pennsylvania","17740","LYCOMING","(570) 398-3101","Critical Access Hospitals","Voluntary non-profit - Private","Yes","90"
"391301","UPMC MUNCY","215 EAST WATER STREET","MUNCY","Pennsylvania","17756","LYCOMING","(570) 546-8282","Critical Access Hospitals","Voluntary non-profit - Private","Yes","154"
"391302","CONEMAUGH MEYERSDALE MEDICAL CENTER","200 HOSPITAL DRIVE","MEYERSDALE","Pennsylvania","15552","SOMERSET","(814) 634-5911","Critical Access Hospitals","Proprietary","Yes","182"
"391303","FULTON COUNTY MEDICAL CENTER","214 PEACH ORCHARD ROAD","MCCONNELLSBURG","Pennsylvania","17233","FULTON","(717) 485-3155","Critical Access Hospitals","Voluntary non-profit - Private","Yes","171"
"391304","BUCKTAIL MEDICAL CENTER","1001 PINE STREET","RENOVO","Pennsylvania","17764","CLINTON","(570) 923-1000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","194"
"391305","TROY COMMUNITY HOSPITAL","275 GUTHRIE DRIVE","TROY","Pennsylvania","16947","BRADFORD","(570) 297-2121","Critical Access Hospitals","Voluntary non-profit - Private","Yes","71"
"391306","ENDLESS MOUNTAINS HEALTH SYSTEMS","100 HOSPITAL DRIVE","MONTROSE","Pennsylvania","18801","SUSQUEHANNA","(570) 278-3801","Critical Access Hospitals","Voluntary non-profit - Private","Yes","147"
"391307","PENN HIGHLANDS TYRONE","187 HOSPITAL DRIVE","TYRONE","Pennsylvania","16686","BLAIR","(814) 684-1255","Critical Access Hospitals","Voluntary non-profit - Private","Yes","117"
"391308","LECOM HEALTH CORRY MEMORIAL HOSPITAL","965 SHAMROCK LANE","CORRY","Pennsylvania","16407","ERIE","(814) 664-4641","Critical Access Hospitals","Government - Hospital District or Authority","Yes","188"
"391309","BARNES-KASSON COUNTY HOSPITAL","2872 TURNPIKE STREET","SUSQUEHANNA","Pennsylvania","18847","SUSQUEHANNA","(570) 853-3135","Critical Access Hospitals","Voluntary non-profit - Private","Yes","105"
"391312","PENN HIGHLANDS BROOKVILLE","100 HOSPITAL ROAD","BROOKVILLE","Pennsylvania","15825","JEFFERSON","(814) 849-2312","Critical Access Hospitals","Voluntary non-profit - Private","Yes","198"
"391313","UPMC COLE","1001 EAST SECOND STREET","COUDERSPORT","Pennsylvania","16915","POTTER","(814) 274-9301","Critical Access Hospitals","Voluntary non-profit - Private","Yes","148"
"391314","TITUSVILLE AREA HOSPITAL","406 WEST OAK STREET","TITUSVILLE","Pennsylvania","16354","CRAWFORD","(814) 827-1851","Critical Access Hospitals","Voluntary non-profit - Private","Yes","125"
"391315","PENN HIGHLANDS ELK","763 JOHNSONBURG ROAD","SAINT MARYS","Pennsylvania","15857","ELK","(814) 788-8000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","75"
"391316","UPMC WELLSBORO","32-36 CENTRAL AVENUE","WELLSBORO","Pennsylvania","16901","TIOGA","(570) 724-1631","Critical Access Hospitals","Voluntary non-profit - Private","Yes","164"
"391317","CONEMAUGH MINERS MEDICAL CENTER","290 HAIDA AVENUE","HASTINGS","Pennsylvania","16646","CAMBRIA","(814) 247-3100","Critical Access Hospitals","Proprietary","Yes","196"
"393302","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","ONE CHILDREN'S HOSPITAL DRIVE","PITTSBURGH","Pennsylvania","15224","ALLEGHENY","(412) 692-5325","Children's","Voluntary non-profit - Other","Yes","208"
"393303","CHILDREN'S HOSPITAL OF PHILADELPHIA","34TH ST & CIVIC CENTER BLVD","PHILADELPHIA","Pennsylvania","19104","PHILADELPHIA","(215) 590-3745","Children's","Voluntary non-profit - Private","Yes","287"
"393304","CHILDREN'S HOME OF PITTSBURGH","5324 PENN AVENUE","PITTSBURGH","Pennsylvania","15224","ALLEGHENY","(412) 441-4884","Children's","Voluntary non-profit - Private","No","298"
"393307","ST CHRISTOPHER'S HOSPITAL FOR CHILDREN","160 EAST ERIE AVE","PHILADELPHIA","Pennsylvania","19134","PHILADELPHIA","(215) 427-5000","Children's","Proprietary","Yes","402"
"393309","SHRINERS HOSPITALS FOR CHILDREN - PHILADELPHIA","3551 N BROAD STREET","PHILADELPHIA","Pennsylvania","19104","PHILADELPHIA","(215) 430-4000","Children's","Voluntary non-profit - Other","No","426"
"394001","NORRISTOWN STATE HOSPITAL","1001 STERIGERE STREET","NORRISTOWN","Pennsylvania","19401","MONTGOMERY","(610) 313-1000","Psychiatric","Government - State","No","253"
"394004","DANVILLE STATE HOSPITAL","50 KIRKBRIDE DRIVE","DANVILLE","Pennsylvania","17821","MONTOUR","(570) 271-4500","Psychiatric","Government - State","No","139"
"394008","FRIENDS HOSPITAL","4641 ROOSEVELT BOULEVARD","PHILADELPHIA","Pennsylvania","19124","PHILADELPHIA","(215) 831-4600","Psychiatric","Proprietary","No","232"
"394012","CLARKS SUMMIT STATE HOSPITAL","1451 HILLSIDE DRIVE","CLARKS SUMMIT","Pennsylvania","18411","LACKAWANNA","(570) 586-2011","Psychiatric","Government - State","No","231"
"394014","WERNERSVILLE STATE HOSPITAL","160 MAIN STREET","WERNERSVILLE","Pennsylvania","19565","BERKS","(610) 670-4100","Psychiatric","Government - State","No","378"
"394016","WARREN STATE HOSPITAL","33 MAIN DRIVE","NORTH WARREN","Pennsylvania","16365","WARREN","(814) 723-5500","Psychiatric","Government - State","No","461"
"394020","WELLSPAN PHILHAVEN HOSPITAL","283 SOUTH BUTLER ROAD","MT GRETNA","Pennsylvania","17064","LEBANON","(717) 273-8871","Psychiatric","Voluntary non-profit - Church","No","183"
"394023","BELMONT BEHAVIORAL HOSPITAL","4200 MONUMENT AVENUE","PHILADELPHIA","Pennsylvania","19131","PHILADELPHIA","(215) 877-2000","Psychiatric","Voluntary non-profit - Private","No","498"
"394026","TORRANCE STATE HOSPITAL","121 LONGVIEW DRIVE","TORRANCE","Pennsylvania","15779","WESTMORELAND","(724) 459-8000","Psychiatric","Government - State","No","341"
"394027","FAIRMOUNT BEHAVIORAL HEALTH SYSTEM","561 FAIRTHORNE AVENUE","PHILADELPHIA","Pennsylvania","19128","PHILADELPHIA","(215) 487-4000","Psychiatric","Proprietary","No","215"
"394033","MONTGOMERY COUNTY EMERGENCY SERVICE","50 BEECH DRIVE","NORRISTOWN","Pennsylvania","19403","MONTGOMERY","(610) 279-6100","Psychiatric","Voluntary non-profit - Private","No","208"
"394034","HORSHAM CLINIC","722 EAST BUTLER PIKE","AMBLER","Pennsylvania","19002","MONTGOMERY","(215) 643-7800","Psychiatric","Proprietary","Yes","320"
"394038","FOUNDATIONS BEHAVIORAL HEALTH","833 EAST BUTLER AVE","DOYLESTOWN","Pennsylvania","18901","BUCKS","(215) 345-0444","Psychiatric","Voluntary non-profit - Private","No","491"
"394040","MEADOWS PSYCHIATRIC CENTER","132 MEADOWS DRIVE","CENTRE HALL","Pennsylvania","16828","CENTRE","(814) 364-2161","Psychiatric","Proprietary","Yes","140"
"394043","CLARION PSYCHIATRIC CENTER","TWO HOSPITAL DR RD#3 BOX 188","CLARION","Pennsylvania","16214","CLARION","(814) 226-9545","Psychiatric","Proprietary","Yes","467"
"394049","BROOKE GLEN BEHAVIORAL HOSPITAL","7170 LAFAYETTE AVENUE","FORT WASHINGTON","Pennsylvania","19034","MONTGOMERY","(215) 641-5300","Psychiatric","Voluntary non-profit - Private","No","246"
"394050","ROXBURY TREATMENT CENTER","601 ROXBURY ROAD","SHIPPENSBURG","Pennsylvania","17257","CUMBERLAND","(717) 532-4217","Psychiatric","Proprietary","No","211"
"394051","PENNSYLVANIA PSYCHIATRIC INSTITUTE","2501 NORTH THIRD STREET","HARRISBURG","Pennsylvania","17110","DAUPHIN","(717) 782-4742","Psychiatric","Proprietary","Yes","202"
"394052","HAVEN BEHAVIORAL HOSPITAL OF EASTERN PENNSYLVANIA","145 NORTH 6TH STREET","READING","Pennsylvania","19601","BERKS","(610) 406-4340","Psychiatric","Proprietary","No","145"
"394054","EAST END BEHAVIORAL HEALTH HOSPITAL","225 PENN AVENUE SECOND FLOOR","PITTSBURGH","Pennsylvania","15221","ALLEGHENY","(412) 247-2400","Psychiatric","Proprietary","No","477"
"394055","LANCASTER BEHAVIORAL HEALTH HOSPITAL","333 HARRISBURG AVENUE","LANCASTER","Pennsylvania","17603","LANCASTER","(717) 740-4100","Psychiatric","Voluntary non-profit - Other","No","370"
"394056","TOWER BEHAVIORAL HEALTH","201 WELLNESS WAY","READING","Pennsylvania","19605","BERKS","(484) 659-2300","Psychiatric","Proprietary","No","484"
"394057","MALVERN BEHAVIORAL HEALTH","1930 SOUTH BROAD STREET","PHILADELPHIA","Pennsylvania","19145","PHILADELPHIA","(610) 647-0330","Psychiatric","Voluntary non-profit - Other","No","294"
"394058","BERWICK HOSPITAL CENTER","701 EAST 16TH STREET","BERWICK","Pennsylvania","18603","COLUMBIA","(570) 759-5000","Psychiatric","Proprietary","No","466"
